ssgrp_nom,meal_name,test_name,test_value,meal_value
légumes,"Carotte, cuite",Vitamine B6,51,"< 0,05"
légumes,"Champignon, tout type, appertisé, égoutté",Vitamine B6,51,"0,061"
légumes,"Chou de Bruxelles, cuit",Vitamine B6,51,"0,06"
légumes,"Chou vert, cuit",Vitamine B6,51,"0,13"
légumes,"Chou-fleur, cuit",Vitamine B6,51,"< 0,05"
légumes,"Coeur de palmier, appertisé, égoutté",Vitamine B6,51,"0,022"
légumes,"Courgette, pulpe et peau, cuite",Vitamine B6,51,"< 0,05"
légumes,"Céleri branche, cuit",Vitamine B6,51,"0,086"
légumes,"Céleri-rave, cuit",Vitamine B6,51,"0,07"
légumes,"Épinard, cuit",Vitamine B6,51,"0,06"
légumes,"Haricot mungo germé ou pousse de ""soja"", appertisé, égoutté",Vitamine B6,51,"0,031"
légumes,"Haricot vert, cuit",Vitamine B6,51,"< 0,05"
légumes,"Navet, cuit",Vitamine B6,51,"0,06"
légumes,"Oignon, cuit",Vitamine B6,51,"0,09"
légumes,"Petits pois, appertisés, égouttés",Vitamine B6,51,"0,053"
légumes,"Petits pois, cuits",Vitamine B6,51,"< 0,05"
légumes,"Poireau, cuit",Vitamine B6,51,"0,06"
légumes,"Potiron, appertisé, égoutté",Vitamine B6,51,"0,056"
légumes,"Salsifis, cuit",Vitamine B6,51,"0,22"
légumes,"Tomate, pelée, appertisée, égouttée",Vitamine B6,51,"0,11"
légumes,"Maïs doux, en épis, cuit",Vitamine B6,51,"0,14"
légumes,"Macédoine de légumes, appertisée, égouttée",Vitamine B6,51,"0,079"
légumes,"Épinard, appertisé, égoutté",Vitamine B6,51,"0,1"
légumes,"Haricot vert, appertisé, égoutté",Vitamine B6,51,"0,03"
légumes,"Haricot beurre, appertisé, égoutté",Vitamine B6,51,"0,034"
légumes,"Maïs doux, appertisé, égoutté",Vitamine B6,51,"0,13"
légumes,"Artichaut, appertisé, égoutté",Vitamine B6,51,-
légumes,"Tomate, concentré, appertisé",Vitamine B6,51,"0,09"
légumes,"Haricot vert, surgelé, cuit",Vitamine B6,51,"0,06"
légumes,"Artichaut, cuit à la vapeur sous pression",Vitamine B6,51,"0,086"
légumes,"Asperge, appertisée, égouttée",Vitamine B6,51,"0,11"
légumes,"Chou de Bruxelles, appertisé, égoutté",Vitamine B6,51,-
légumes,"Céleri branche, appertisé, égoutté",Vitamine B6,51,-
légumes,"Champignon de Paris ou champignon de couche, appertisé, égoutté",Vitamine B6,51,"0,025"
légumes,"Salsifis, appertisé, égoutté",Vitamine B6,51,-
légumes,"Poivron vert, cuit",Vitamine B6,51,"0,23"
légumes,"Poivron rouge, cuit",Vitamine B6,51,"0,31"
légumes,"Petits pois et carottes, appertisés, égouttés",Vitamine B6,51,"0,088"
légumes,"Chou-rave, bouilli/cuit à l'eau",Vitamine B6,51,"0,15"
légumes,"Chou rouge, bouilli/cuit à l'eau",Vitamine B6,51,"0,23"
légumes,"Potiron, cuit",Vitamine B6,51,"0,058"
légumes,"Champignon de Paris ou champignon de couche, bouilli/cuit à l'eau",Vitamine B6,51,"0,095"
légumes,"Fenouil, bouilli/cuit à l'eau",Vitamine B6,51,"0,12"
légumes,"Épinard, surgelé, cuit",Vitamine B6,51,"0,14"
légumes,"Chou-fleur, surgelé, cuit",Vitamine B6,51,"0,088"
légumes,"Petits pois, surgelés, cuits",Vitamine B6,51,"0,11"
légumes,"Champignon de Paris ou champignon de couche, sauté/poêlé, sans matière grasse",Vitamine B6,51,"0,029"
légumes,"Panais, cuit",Vitamine B6,51,"0,093"
légumes,Fondue de poireau,Vitamine B6,51,-
légumes,"Courge doubeurre (butternut), pulpe, cuite",Vitamine B6,51,"0,069"
légumes,"Courge spaghetti, pulpe, cuite",Vitamine B6,51,"0,099"
légumes,"Artichaut, coeur, appertisé, égoutté",Vitamine B6,51,"0,026"
légumes,"Artichaut, fond, appertisé, égoutté",Vitamine B6,51,"0,22"
légumes,"Tétragone cornue, cuite",Vitamine B6,51,"0,24"
légumes,"Rutabaga, cuit",Vitamine B6,51,"0,1"
légumes,"Tomate, pulpe, appertisée",Vitamine B6,51,"0,083"
légumes,"Tomate, purée, appertisée",Vitamine B6,51,"0,18"
légumes,"Bambou, pousses, appertisées, égouttées",Vitamine B6,51,"0,12"
légumes,"Brocoli, surgelé, cuit",Vitamine B6,51,"0,13"
légumes,"Chou de Bruxelles, surgelé, cuit",Vitamine B6,51,"0,29"
légumes,"Carotte, surgelée, cuite",Vitamine B6,51,"0,084"
légumes,"Champignon, lentin comestible ou shiitaké, cuit",Vitamine B6,51,"0,16"
légumes,"Petits pois et carottes, surgelés, cuits",Vitamine B6,51,"0,087"
légumes,"Pois mange-tout ou pois gourmand, bouilli/cuit à l'eau",Vitamine B6,51,"0,022"
légumes,"Chou frisé, cuit",Vitamine B6,51,"0,14"
légumes,"Chou chinois (pak-choi ou pé-tsai), cuit",Vitamine B6,51,"0,17"
légumes,"Cardon, cuit",Vitamine B6,51,"0,042"
légumes,"Tomate, pulpe et peau, bouillie/cuite à l'eau",Vitamine B6,51,"0,079"
légumes,"Pois mange-tout ou pois gourmands, cuits",Vitamine B6,51,"0,17"
légumes,"Échalote, cuite",Vitamine B6,51,"0,19"
légumes,"Haricots verts, purée",Vitamine B6,51,-
légumes,"Légumes (3-4 sortes en mélange), purée",Vitamine B6,51,"0,048"
légumes,"Brocoli, purée",Vitamine B6,51,-
légumes,"Tomate, coulis, appertisé (purée de tomates mi-réduite à 11%)",Vitamine B6,51,-
légumes,"Carotte, purée",Vitamine B6,51,"0,056"
légumes,"Courgette, purée",Vitamine B6,51,-
légumes,"Tomate, double concentré, appertisé",Vitamine B6,51,-
légumes,"Macédoine de légumes, surgelée, pré-cuite (à recuire)",Vitamine B6,51,-
légumes,"Poivron rouge, appertisé, égoutté",Vitamine B6,51,"0,23"
légumes,"Asperge blanche, bouillie/cuite à l'eau",Vitamine B6,51,"0,029"
légumes,"Céleri-rave, purée",Vitamine B6,51,-
légumes,"Petits pois, purée",Vitamine B6,51,-
légumes,"Épinard, purée",Vitamine B6,51,-
légumes,"Tomate, pulpe et peau, rôtie/cuite au four",Vitamine B6,51,"0,1"
légumes,"Chou romanesco ou brocoli à pomme, cuit",Vitamine B6,51,"0,13"
légumes,"Potimarron, pulpe, cuit à l'étouffée",Vitamine B6,51,"0,15"
légumes,"Courge musquée, pulpe, cuite",Vitamine B6,51,"0,064"
légumes,"Carotte, purée cuisinée à la crème, préemballée",Vitamine B6,51,"0,051"
légumes,"Asperge verte, bouillie/cuite à l'eau",Vitamine B6,51,"0,046"
légumes,"Aubergine, pulpe et peau, rôtie/cuite au four",Vitamine B6,51,"0,053"
légumes,"Bette ou blette, côte et feuille, bouillie/cuite à l'eau",Vitamine B6,51,"0,098"
légumes,"Brocoli, bouilli/cuit à l'eau, croquant",Vitamine B6,51,"0,06"
légumes,"Brocoli, bouilli/cuit à l'eau, fondant",Vitamine B6,51,"0,048"
légumes,"Brocoli, cuit à la vapeur",Vitamine B6,51,"0,16"
légumes,"Carotte, bouillie/cuite à l'eau, croquante",Vitamine B6,51,"0,047"
légumes,"Carotte, bouillie/cuite à l'eau, fondante",Vitamine B6,51,"0,051"
légumes,"Carotte, cuite à la vapeur",Vitamine B6,51,"0,066"
légumes,"Chou blanc, bouilli/cuit à l'eau",Vitamine B6,51,"0,048"
légumes,"Chou de Bruxelles, bouilli/cuit à l'eau",Vitamine B6,51,"0,11"
légumes,"Chou rouge, cuit à l'étouffée",Vitamine B6,51,"0,11"
légumes,"Chou vert, bouilli/cuit à l'eau",Vitamine B6,51,"0,052"
légumes,"Chou-fleur, cuit à la vapeur",Vitamine B6,51,"0,13"
légumes,"Courgette, pulpe et peau, rôtie/cuite au four",Vitamine B6,51,"0,038"
légumes,"Céleri branche, cuit à l'étouffée",Vitamine B6,51,"0,034"
légumes,"Céleri rave, bouilli/cuit à l'eau",Vitamine B6,51,"0,074"
légumes,"Endive, rôtie/cuite au four",Vitamine B6,51,"0,028"
légumes,"Fenouil, cuit à l'étouffée",Vitamine B6,51,"0,019"
légumes,"Haricot beurre, bouilli/cuit à l'eau",Vitamine B6,51,"< 0,01"
légumes,"Haricot vert, bouilli/cuit à l'eau",Vitamine B6,51,"0,031"
légumes,"Navet, bouilli/cuit à l'eau",Vitamine B6,51,"0,029"
légumes,"Oignon blanc ou jaune, sauté/poêlé sans matière grasse",Vitamine B6,51,"0,066"
légumes,"Oignon nouveau ou oignon frais ou cébette, sauté/poêlé sans matière grasse",Vitamine B6,51,"0,074"
légumes,"Oignon rouge, sauté/poêlé sans matière grasse",Vitamine B6,51,"0,062"
légumes,"Panais, cuit à l'étouffée",Vitamine B6,51,"0,079"
légumes,"Petits pois, bouillis/cuits à l'eau",Vitamine B6,51,"0,044"
légumes,"Poireau, bouilli/cuit à l'eau",Vitamine B6,51,"0,055"
légumes,"Poivron jaune, sauté/poêlé sans matière grasse",Vitamine B6,51,"0,24"
légumes,"Poivron rouge, sauté/poêlé sans matière grasse",Vitamine B6,51,"0,31"
légumes,"Poivron vert, sauté/poêlé sans matière grasse",Vitamine B6,51,"0,26"
légumes,"Potimarron, pulpe, bouilli/cuit à l'eau",Vitamine B6,51,"0,06"
légumes,"Potiron, rôti/cuit au four",Vitamine B6,51,"0,02"
légumes,"Salsifis, bouilli/cuit à l'eau",Vitamine B6,51,"0,042"
légumes,"Tomate, rôtie/cuite au four",Vitamine B6,51,"0,066"
légumes,"Échalote, sautée/poêlée sans matière grasse",Vitamine B6,51,"0,1"
légumes,"Épinard, bouilli/cuit à l'eau",Vitamine B6,51,"0,038"
légumes,"Légumes pour couscous, cuits",Vitamine B6,51,"0,12"
légumes,Légume cuit (aliment moyen),Vitamine B6,51,"0,16"
légumes,"Crosne, cuit",Vitamine B6,51,"0,068"
légumes,"Gombo, fruit, cuit",Vitamine B6,51,"0,19"
légumes,"Carotte, déshydratée",Vitamine B6,51,"1,04"
légumes,"Oignon, séché",Vitamine B6,51,"1,6"
légumes,"Tomate, séchée",Vitamine B6,51,"0,33"
légumes,"Champignon noir, séché",Vitamine B6,51,-
légumes,"Champignon, lentin comestible ou shiitaké, séché",Vitamine B6,51,"0,97"
légumes,"Tomate, séchée, à l'huile",Vitamine B6,51,"0,32"
légumes,"Banane jaune, pulpe, cuite à la vapeur, prélevée à la Martinique",Vitamine B6,51,-
légumes,"Chips de giraumon (variété locale), pulpe, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Chips de giraumon (variété phoenix), pulpe, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Chou dur ou chou caraïbe, pulpe, cuit à la vapeur, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Christophine à peau blanche, pulpe, cuite à la vapeur, prélevée à la Martinique",Vitamine B6,51,-
légumes,"Christophine à peau verte, pulpe, cuite à la vapeur, prélevée à la Martinique",Vitamine B6,51,-
légumes,"Christophine blanche, pulpe, appertisée, non égouttée, prélevée à la Martinique",Vitamine B6,51,-
légumes,"Christophine, pulpe, cuite à la vapeur, surgelée, prélevée à la Martinique",Vitamine B6,51,-
légumes,"Concombre, pulpe avec graines, cru, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Concombre, pulpe, cru, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Cresson, feuille, cru, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Dachine, pulpe, cuit à la vapeur, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Farine de pulpe de patate douce, prélevée à la Martinique",Vitamine B6,51,-
légumes,"Fruit à pain, pulpe, cuit à la vapeur, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Giraumon (variété locale), pulpe, cuit à la vapeur, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Giraumon (variété locale), pulpe, cuit à la vapeur, surgelé, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Giraumon (variété locale), pulpe, râpé, cru, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Giraumon (variété phoenix), pulpe, cuit à la vapeur, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Giraumon (variété phoenix), pulpe, râpé, cru, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Giraumon (variété phoenix), pulpe, surgelé, cuit à la vapeur, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Gombo, entier, appertisé, non égoutté, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Gombo, entier, cuit à la vapeur, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Gombo, pulpe, blanchi, surgelé, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Igname cousse-couche, pulpe, cuit à la vapeur, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Igname jaune, pulpe, cuit à la vapeur, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Igname saint martin, pulpe, cuit à la vapeur, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Topinambour, pulpe, cuit à la vapeur, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Kamanioc, pulpe, cuit à la vapeur, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Massissi, pulpe, cru, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Papaye, pulpe, crue, prélevée à la Martinique",Vitamine B6,51,-
légumes,"Papaye, pulpe, cuite à la vapeur, prélevée à la Martinique",Vitamine B6,51,-
légumes,"Patate douce, pulpe, blanchie, surgelée, prélevée à la Martinique",Vitamine B6,51,-
légumes,"Patate douce, pulpe, cuite à la vapeur, prélevée à la Martinique",Vitamine B6,51,-
légumes,"Pois d'angole, entier, cuit à la vapeur, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Ti nain, pulpe, cuit à la vapeur, prélevé à la Martinique",Vitamine B6,51,-
légumes,"Tomate, entière, crue, prélevée à la Martinique",Vitamine B6,51,-
légumes,"Brèdes chou de Chine ou bok choy ou pak choï, tiges et feuilles, cuites à la vapeur, prélevées à La Réunion (Brassica rapa subsp. Chinensis)",Vitamine B6,51,"0,073"
légumes,"Chayote ou christophine ou chouchou, pulpe avec pépins, cuite à la vapeur, prélevée à La Réunion (Sechium edule)",Vitamine B6,51,"0,024"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,008"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,3"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,34"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,44"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,36"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,25"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,19"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,2"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,15"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"1,03"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,089"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,23"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,16"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,11"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,8"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,44"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,14"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,31"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,14"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,17"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,21"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,52"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,37"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,26"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,17"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,35"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,43"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,12"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,16"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,24"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,19"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,23"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,04"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,084"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,24"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,28"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,33"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,29"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,23"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,088"
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,-
pommes de terre et autres tubercules,pommes de terre et autres tubercules,Vitamine B6,51,"0,1"
légumineuses,"Haricot coco, bouilli/cuit à l'eau",Vitamine B6,51,"0,065"
légumineuses,"Fève, bouillie/cuite à l'eau",Vitamine B6,51,"0,037"
légumineuses,"Haricot blanc, bouilli/cuit à l'eau",Vitamine B6,51,"0,039"
légumineuses,"Haricot rouge, bouilli/cuit à l'eau",Vitamine B6,51,"0,067"
légumineuses,"Lentille, bouillie/cuite à l'eau",Vitamine B6,51,"0,18"
légumineuses,"Pois cassé, bouilli/cuit à l'eau",Vitamine B6,51,"0,094"
légumineuses,"Pois chiche, bouilli/cuit à l'eau",Vitamine B6,51,"0,09"
légumineuses,"Haricot flageolet, appertisé, égouttés",Vitamine B6,51,"0,05"
légumineuses,"Lentille, cuisinée, appertisée, égouttée",Vitamine B6,51,"0,12"
légumineuses,"Haricot blanc, appertisé, égoutté",Vitamine B6,51,"0,075"
